
999,20oct1992,999,999,111111111,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.1,999,999,1.1
999,20jan1993,999,999,111111111,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.1,999,999,1.1
999,20jan1994,999,999,111111111,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20apr1994,999,999,111111111,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jul1994,999,999,111111111,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20oct1994,999,999,111111111,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20oct1996,999,999,111111111,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20jan1997,999,999,111111111,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20jul1997,999,999,111111111,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20oct1997,999,999,111111111,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20oct1998,999,999,111111111,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jan1999,999,999,111111111,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20apr1998,999,999,222222222,999,999,200,999,999,999,999,999,999,999,999,999,999,999,0.1,999,999,1.1
999,20jul1998,999,999,222222222,999,999,200,999,999,999,999,999,999,999,999,999,999,999,0.1,999,999,1.1
999,20jul1999,999,999,222222222,999,999,200,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20oct1999,999,999,222222222,999,999,200,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jan2000,999,999,222222222,999,999,200,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20apr2000,999,999,222222222,999,999,200,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20apr2002,999,999,222222222,999,999,200,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20jul2002,999,999,222222222,999,999,200,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20jan2003,999,999,222222222,999,999,200,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20apr2003,999,999,222222222,999,999,200,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20apr2004,999,999,222222222,999,999,200,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jul2004,999,999,222222222,999,999,200,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jan1981,999,999,333333333,999,999,300,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20apr1981,999,999,333333333,999,999,300,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jan1982,999,999,333333333,999,999,300,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20apr1982,999,999,333333333,999,999,300,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20jul1982,999,999,333333333,999,999,300,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20oct1982,999,999,333333333,999,999,300,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20oct1983,999,999,333333333,999,999,300,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jan1984,999,999,333333333,999,999,300,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jan1981,999,999,444444444,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20apr1981,999,999,444444444,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20apr1982,999,999,444444444,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20jul1982,999,999,444444444,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20oct1982,999,999,444444444,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20jan1983,999,999,444444444,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20jan1984,999,999,444444444,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20apr1984,999,999,444444444,999,999,400,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jan2007,999,999,555555555,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.1,999,999,1.1
999,20apr2007,999,999,555555555,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.1,999,999,1.1
999,20jul2008,999,999,555555555,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20oct2008,999,999,555555555,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jan2009,999,999,555555555,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20apr2009,999,999,555555555,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jul2010,999,999,555555555,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20oct2010,999,999,555555555,999,999,500,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20jul2007,999,999,666666666,999,999,600,999,999,999,999,999,999,999,999,999,999,999,0.1,999,999,1.1
999,20oct2007,999,999,666666666,999,999,600,999,999,999,999,999,999,999,999,999,999,999,0.1,999,999,1.1
999,20oct2008,999,999,666666666,999,999,600,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jan2009,999,999,666666666,999,999,600,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20apr2009,999,999,666666666,999,999,600,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jul2009,999,999,666666666,999,999,600,999,999,999,999,999,999,999,999,999,999,999,0.07,999,999,1
999,20jul2010,999,999,666666666,999,999,600,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20oct2010,999,999,666666666,999,999,600,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,0.8
999,20oct1991,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20jan1992,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20apr1992,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20jul1992,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20oct1992,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jan1993,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20apr1993,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jul1993,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20jan1994,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20apr1994,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20jul1994,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20oct1994,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20jan1995,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20jul1996,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20oct1996,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jan1997,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jul1997,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20oct1997,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jan1998,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20oct1998,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20jan1999,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20apr1999,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.01,999,999,1
999,20jul1999,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20oct1999,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20jan2000,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20apr2000,999,999,777777777,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20oct1991,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20jan1992,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20apr1992,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20jul1992,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
999,20oct1992,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20jan1993,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20apr1993,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20jul1993,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jan1994,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20apr1994,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jul1994,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20oct1994,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jan1995,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jul1996,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20oct1996,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20jan1997,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20jul1997,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20oct1997,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20jan1998,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.04,999,999,4
999,20oct1998,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jan1999,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20apr1999,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,0.02,999,999,2
999,20jul1999,999,999,888888888,999,999,100,999,999,999,999,999,999,999,999,999,999,999,10000,999,999,10000
